"Nome da conta","Nome da campanha","Nome do conjunto de anúncios","Nome do anúncio",Anúncios,Idade,Gênero,Dia,"Identificação da conta","Identificação da campanha","Identificação do conjunto de anúncios","Identificação do anúncio",Alcance,Impressões,Frequência,Moeda,"Valor usado (BRL)",Compras,"Custo por compra","Valor de conversão da compra","Cliques no link","CPC (custo por clique no link)","Cliques (todos)","CPC (todos)","CPM (custo por 1.000 impressões)","CTR (todos)",Visualizações,"Taxa de compras por visualizações da página de destino","Custo por 1.000 contas da Central de Contas alcançadas","Veiculação do anúncio","Veiculação do conjunto de anúncios","Veiculação da campanha","Início dos relatórios","Término dos relatórios"
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",18-24,male,2025-10-21,103891466123901,120233437699530385,120233437699510385,120233438117660385,97,121,1.24742268,BRL,0.87942238,,,,,,0,0,7.26795358,0,,0,9.06621013,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",35-44,male,2025-10-21,103891466123901,120238235047260385,120238235047290385,120238235047280385,126,147,1.16666667,BRL,1.75771605,,,,2,0.87885802,5,0.35154321,11.95725204,3.40136054,,0,13.95012738,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",45-54,female,2025-10-21,103891466123901,120237904957610385,120237904957680385,120237904957600385,15,18,1.2,BRL,0.35308893,,,,,,0,0,19.6160519,0,,0,23.53926228,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",45-54,male,2025-10-21,103891466123901,120238235098310385,120238235098340385,120238235098290385,73,87,1.19178082,BRL,2.49686608,,,,1,2.49686608,1,2.49686608,28.69961009,1.14942529,,0,34.2036449,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",35-44,male,2025-10-21,103891466123901,120237904957610385,120237904957680385,120237904957600385,216,252,1.16666667,BRL,2.27994569,,,,,,2,1.13997284,9.04740353,0.79365079,,0,10.55530412,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",25-34,female,2025-10-21,103891466123901,120237904957610385,120237904957680385,120237904957600385,504,593,1.1765873,BRL,3.51071283,,,,1,3.51071283,3,1.17023761,5.92025773,0.50590219,,0,6.96570006,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","COMBO 5 SIMULADOS PCPI - TESTE CRIATIVOS - 13.10","01-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 01","CRIATIVO 01",55-64,female,2025-10-21,103891466123901,120238677706160385,120238677706230385,120238677706140385,2,2,1,BRL,0.01012925,,,,,,0,0,5.06462585,0,,0,5.06462585,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",55-64,male,2025-10-21,103891466123901,120233437699530385,120233437699510385,120233438117660385,8,9,1.125,BRL,0.69747292,,,,,,0,0,77.49699158,0,,0,87.18411552,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","COMBO 5 SIMULADOS PCPI - TESTE CRIATIVOS - 13.10","01-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 01","CRIATIVO 01",45-54,female,2025-10-21,103891466123901,120238677706160385,120238677706230385,120238677706140385,12,16,1.33333333,BRL,0.23297279,,,,,,0,0,14.56079932,0,,0,19.41439909,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",65+,male,2025-10-21,103891466123901,120238235098310385,120238235098340385,120238235098290385,3,4,1.33333333,BRL,0.03032631,,,,,,0,0,7.58157716,0,,0,10.10876954,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",65+,female,2025-10-21,103891466123901,120237904957610385,120237904957680385,120237904957600385,1,1,1,BRL,0,,,,,,0,0,0,0,,0,0,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",25-34,male,2025-10-21,103891466123901,120237904957610385,120237904957680385,120237904957600385,527,633,1.20113852,BRL,3.81336049,,,,3,1.27112016,3,1.27112016,6.02426618,0.47393365,,0,7.23597816,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","COMBO 5 SIMULADOS PCPI - TESTE CRIATIVOS - 13.10","01-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 01","CRIATIVO 01",45-54,male,2025-10-21,103891466123901,120238677706160385,120238677706230385,120238677706140385,49,63,1.28571429,BRL,0.73943537,,,,,,0,0,11.73706943,0,,0,15.09051784,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","COMBO 5 SIMULADOS PCPI - TESTE CRIATIVOS - 13.10","01-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 01","CRIATIVO 01",25-34,male,2025-10-21,103891466123901,120238677706160385,120238677706230385,120238677706140385,406,507,1.24876847,BRL,4.20363946,2,2.10181973,34.3,3,1.40121315,6,0.70060658,8.29120208,1.18343195,,100,10.35379176,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",18-24,female,2025-10-21,103891466123901,120238235047260385,120238235047290385,120238235047280385,53,59,1.11320755,BRL,0.49216049,,,,1,0.49216049,1,0.49216049,8.34170329,1.69491525,,0,9.28604705,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",18-24,male,2025-10-21,103891466123901,120238235098310385,120238235098340385,120238235098290385,44,50,1.13636364,BRL,0.70761387,,,,1,0.70761387,1,0.70761387,14.15227736,2,,0,16.08213337,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","COMBO 5 SIMULADOS PCPI - TESTE CRIATIVOS - 13.10","01-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 01","CRIATIVO 01",65+,female,2025-10-21,103891466123901,120238677706160385,120238677706230385,120238677706140385,2,2,1,BRL,0,,,,,,0,0,0,0,,0,0,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",25-34,female,2025-10-21,103891466123901,120233437699530385,120233437699510385,120233438117660385,329,371,1.12765957,BRL,2.34512635,,,,,,1,2.34512635,6.32109529,0.26954178,,0,7.12804363,active,active,active,2025-10-21,2025-10-21
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",45-54,male,2025-10-20,103891466123901,120237904957610385,120237904957680385,120237904957600385,63,81,1.28571429,BRL,0.9,,,,,,0,0,11.11111111,0,,0,14.28571429,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",55-64,female,2025-10-20,103891466123901,120238235098310385,120238235098340385,120238235098290385,7,8,1.14285714,BRL,0.11,,,,,,0,0,13.75,0,,0,15.71428571,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",65+,female,2025-10-20,103891466123901,120238235047260385,120238235047290385,120238235047280385,1,1,1,BRL,0,,,,,,0,0,0,0,,0,0,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",25-34,female,2025-10-20,103891466123901,120237514916220385,120237839739530385,120237839739520385,12,13,1.08333333,BRL,0.11,,,,,,0,0,8.46153846,0,,0,9.16666667,not_delivering,not_delivering,inactive,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO- COMBO 5 SIMULADOS PCPI - CRIATIVOS VENCEDORES- 15.10","03-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 03","CRIATIVO 03",25-34,unknown,2025-10-20,103891466123901,120238860372410385,120238860372430385,120238860372400385,2,2,1,BRL,0,,,,,,0,0,0,0,,0,0,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",35-44,unknown,2025-10-20,103891466123901,120238235047260385,120238235047290385,120238235047280385,2,2,1,BRL,0.01,,,,,,0,0,5,0,,0,5,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",25-34,female,2025-10-20,103891466123901,120238235098310385,120238235098340385,120238235098290385,135,175,1.2962963,BRL,4.12,,,,3,1.37333333,5,0.824,23.54285714,2.85714286,,0,30.51851852,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",35-44,female,2025-10-20,103891466123901,120233437699530385,120233437699510385,120233438117660385,169,206,1.21893491,BRL,3.06,,,,3,1.02,4,0.765,14.85436893,1.94174757,,0,18.10650888,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",45-54,female,2025-10-20,103891466123901,120238235047260385,120238235047290385,120238235047280385,31,34,1.09677419,BRL,0.34,,,,1,0.34,2,0.17,10,5.88235294,,0,10.96774194,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",25-34,female,2025-10-20,103891466123901,120237514916220385,120237839730460385,120237839730450385,31,32,1.03225806,BRL,0.27,,,,1,0.27,1,0.27,8.4375,3.125,,0,8.70967742,not_delivering,not_delivering,inactive,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",55-64,female,2025-10-20,103891466123901,120237904957610385,120237904957680385,120237904957600385,2,2,1,BRL,0.01,,,,,,0,0,5,0,,0,5,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",18-24,male,2025-10-20,103891466123901,120233437699530385,120233437699510385,120233438117660385,155,201,1.29677419,BRL,1.56,,,,,,0,0,7.76119403,0,,0,10.06451613,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","COMBO 5 SIMULADOS PCPI - TESTE CRIATIVOS - 13.10","01-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 01","CRIATIVO 01",25-34,unknown,2025-10-20,103891466123901,120238677706160385,120238677706230385,120238677706140385,1,1,1,BRL,0.01,,,,,,0,0,10,0,,0,10,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",55-64,male,2025-10-20,103891466123901,120238235047260385,120238235047290385,120238235047280385,12,18,1.5,BRL,0.23,,,,,,0,0,12.77777778,0,,0,19.16666667,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",18-24,male,2025-10-20,103891466123901,120237514916220385,120237839730460385,120237839730450385,11,12,1.09090909,BRL,0.08,,,,,,0,0,6.66666667,0,,0,7.27272727,not_delivering,not_delivering,inactive,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",25-34,unknown,2025-10-20,103891466123901,120238235047260385,120238235047290385,120238235047280385,2,2,1,BRL,0.08,,,,1,0.08,1,0.08,40,50,,0,40,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",18-24,female,2025-10-20,103891466123901,120237514916220385,120237839739530385,120237839739520385,5,5,1,BRL,0.01,,,,,,0,0,2,0,,0,2,not_delivering,not_delivering,inactive,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO- COMBO 5 SIMULADOS PCPI - CRIATIVOS VENCEDORES- 15.10","03-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 03","CRIATIVO 03",35-44,unknown,2025-10-20,103891466123901,120238860372410385,120238860372430385,120238860372400385,3,3,1,BRL,0.03,,,,,,0,0,10,0,,0,10,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",25-34,female,2025-10-20,103891466123901,120237514916220385,120237514996370385,120237514996380385,61,63,1.03278689,BRL,0.78,,,,,,0,0,12.38095238,0,,0,12.78688525,not_delivering,not_delivering,inactive,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",18-24,female,2025-10-20,103891466123901,120238235047260385,120238235047290385,120238235047280385,95,108,1.13684211,BRL,0.88,,,,1,0.88,1,0.88,8.14814815,0.92592593,,0,9.26315789,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",35-44,male,2025-10-20,103891466123901,120237514916220385,120237839739530385,120237839739520385,28,28,1,BRL,0.3,,,,,,0,0,10.71428571,0,,0,10.71428571,not_delivering,not_delivering,inactive,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",18-24,male,2025-10-20,103891466123901,120238235047260385,120238235047290385,120238235047280385,124,150,1.20967742,BRL,1.29,,,,1,1.29,1,1.29,8.6,0.66666667,,0,10.40322581,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",35-44,unknown,2025-10-20,103891466123901,120233437699530385,120233437699510385,120233438117660385,1,1,1,BRL,0,,,,,,0,0,0,0,,0,0,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",45-54,unknown,2025-10-20,103891466123901,120233437699530385,120233437699510385,120233438117660385,1,1,1,BRL,0.01,,,,,,0,0,10,0,,0,10,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",65+,male,2025-10-20,103891466123901,120238235098310385,120238235098340385,120238235098290385,8,10,1.25,BRL,0.09,,,,,,0,0,9,0,,0,11.25,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",65+,female,2025-10-20,103891466123901,120237904957610385,120237904957680385,120237904957600385,1,1,1,BRL,0,,,,,,0,0,0,0,,0,0,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","[CBO CONVERSÃO PPES] - CAMPEÃO 06.10","03- ESTADO [ES -MG- RJ]  - 18 A 44 ANOS","IMAGEM 3 - PPES - 03.10","IMAGEM 3 - PPES - 03.10",45-54,male,2025-10-20,103891466123901,120238235098310385,120238235098340385,120238235098290385,144,168,1.16666667,BRL,3.63,,,,1,3.63,2,1.815,21.60714286,1.19047619,,0,25.20833333,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","COMBO 5 SIMULADOS PCPI - TESTE CRIATIVOS - 13.10","01-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 01","CRIATIVO 01",65+,female,2025-10-20,103891466123901,120238677706160385,120238677706230385,120238677706140385,5,5,1,BRL,0.03,,,,,,0,0,6,0,,0,6,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",35-44,female,2025-10-20,103891466123901,120238235047260385,120238235047290385,120238235047280385,110,129,1.17272727,BRL,2.08,,,,,,3,0.69333333,16.12403101,2.3255814,,0,18.90909091,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",45-54,male,2025-10-20,103891466123901,120238235047260385,120238235047290385,120238235047280385,80,93,1.1625,BRL,1.26,,,,,,0,0,13.5483871,0,,0,15.75,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS — Cópia","IMAGEM  NOVA 3","IMAGEM  NOVA 3",65+,male,2025-10-20,103891466123901,120237514916220385,120237839730460385,120237839730450385,1,1,1,BRL,0.01,,,,,,0,0,10,0,,0,10,not_delivering,not_delivering,inactive,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PCPI - OTIMIZADA 01.10","00-  ESTADOS HOMENS - 25 A 44 ANOS [INSTAGRAM]","IMAGEM  NOVA 3 [campeão]","IMAGEM  NOVA 3 [campeão]",18-24,male,2025-10-20,103891466123901,120237904957610385,120237904957680385,120237904957600385,220,266,1.20909091,BRL,1.27,,,,1,1.27,1,1.27,4.77443609,0.37593985,,0,5.77272727,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO- COMBO 5 SIMULADOS PCPI - CRIATIVOS VENCEDORES- 15.10","03-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 03","CRIATIVO 03",65+,female,2025-10-20,103891466123901,120238860372410385,120238860372430385,120238860372400385,1,1,1,BRL,0.01,,,,,,0,0,10,0,,0,10,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO- COMBO 5 SIMULADOS PCPI - CRIATIVOS VENCEDORES- 15.10","03-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 03","CRIATIVO 03",45-54,male,2025-10-20,103891466123901,120238860372410385,120238860372430385,120238860372400385,92,109,1.18478261,BRL,1.39,,,,,,0,0,12.75229358,0,,0,15.10869565,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",65+,male,2025-10-20,103891466123901,120237514916220385,120237514996370385,120237514996380385,1,1,1,BRL,0.02,,,,,,0,0,20,0,,0,20,not_delivering,not_delivering,inactive,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO- COMBO 5 SIMULADOS PCPI - CRIATIVOS VENCEDORES- 15.10","03-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 03","CRIATIVO 03",18-24,male,2025-10-20,103891466123901,120238860372410385,120238860372430385,120238860372400385,188,247,1.31382979,BRL,1.12,,,,2,0.56,2,0.56,4.53441296,0.8097166,,0,5.95744681,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","COMBO 5 SIMULADOS PCPI - TESTE CRIATIVOS - 13.10","01-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 01","CRIATIVO 01",18-24,male,2025-10-20,103891466123901,120238677706160385,120238677706230385,120238677706140385,146,204,1.39726027,BRL,1.04,,,,,,2,0.52,5.09803922,0.98039216,,0,7.12328767,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",45-54,male,2025-10-20,103891466123901,120237514916220385,120237514996370385,120237514996380385,11,12,1.09090909,BRL,0.23,,,,,,0,0,19.16666667,0,,0,20.90909091,not_delivering,not_delivering,inactive,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO CONVERSÃO PPMG - CAMPEÃO 06/10","02- ESTADOS MG  - 18 A 44 ANOS — Cópia","NOVA IMAGEM 2 - PPMG","NOVA IMAGEM 2 - PPMG",35-44,male,2025-10-20,103891466123901,120238235047260385,120238235047290385,120238235047280385,236,268,1.13559322,BRL,3.72,,,,3,1.24,6,0.62,13.88059701,2.23880597,,0,15.76271186,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO- COMBO 5 SIMULADOS PCPI - CRIATIVOS VENCEDORES- 15.10","03-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 03","CRIATIVO 03",35-44,female,2025-10-20,103891466123901,120238860372410385,120238860372430385,120238860372400385,172,206,1.19767442,BRL,2.34,,,,4,0.585,5,0.468,11.3592233,2.42718447,,0,13.60465116,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","COMBO 5 SIMULADOS PCPI - TESTE CRIATIVOS - 13.10","01-  ESTADOS ABERTO - 18 A 44 ANOS","CRIATIVO 01","CRIATIVO 01",45-54,male,2025-10-20,103891466123901,120238677706160385,120238677706230385,120238677706140385,83,107,1.28915663,BRL,1.24,3,0.41333333,44.26,2,0.62,3,0.41333333,11.58878505,2.80373832,,150,14.93975904,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","CBO PCPI - ATUALIZADO 23.09","ESTADOS ABERTO","IMAGEM ATUALIZADA 2","IMAGEM ATUALIZADA 2",25-34,female,2025-10-20,103891466123901,120233437699530385,120233437699510385,120233438117660385,476,562,1.18067227,BRL,4.65,1,4.65,17.15,4,1.1625,4,1.1625,8.27402135,0.71174377,,25,9.76890756,active,active,active,2025-10-20,2025-10-20
"CONTA DE ADS - CHEGA JUNTO","ABO CONVERSÃO PCPI - TETE ADS [IMAGENS] 23.09","03-  ESTADOS ABERTO - 18 A 44 ANOS","IMAGEM  NOVA 3","IMAGEM  NOVA 3",35-44,female,2025-10-20,103891466123901,120237514916220385,120237514996370385,120237514996380385,25,25,1,BRL,0.36,,,,,,0,0,14.4,0,,0,14.4,not_delivering,not_delivering,inactive,2025-10-20,2025-10-20
